"emp_no","first_name","last_name","hire_date"
401781,"Rosine","Servi","1986-08-28"
107545,"Hisao","Picci","1986-11-28"
201835,"Basim","Beausoleil","1986-02-14"
89537,"Gaurav","Tasistro","1986-04-27"
488803,"Toong","Tsunoo","1986-05-14"
27022,"Mong","Ranum","1986-05-27"
82116,"Chiradeep","Shiratori","1986-09-18"
49215,"Tomofumi","Brandsma","1986-01-27"
283659,"Vasilis","Perna","1986-10-22"
42964,"Yahiko","Plumb","1986-08-02"
48057,"Taegyun","Showalter","1986-08-03"
236828,"Neven","Staylopatis","1986-09-02"
211753,"Oscar","Itzigehl","1986-03-30"
32928,"Shigeu","Kalloufi","1986-05-05"
437725,"Constantijn","Murtafg","1986-07-06"
410418,"Adas","Dahlbom","1986-05-07"
108628,"Filipp","Aloisi","1986-10-14"
250910,"Gao","Brookner","1986-08-25"
493331,"Tremaine","Oppitz","1986-01-21"
406955,"Vasilis","Maksimenko","1986-01-13"
232897,"Toney","Douceur","1986-10-15"
450133,"Masanao","Preusig","1986-12-10"
91493,"Filipe","Gien","1986-01-21"
101692,"Gad","Apsitis","1986-08-11"
406768,"Fumiko","Montresor","1986-01-14"
489011,"Hugh","Delgrande","1986-05-14"
495020,"Gregory","Miculan","1986-11-18"
68619,"Martine","Pargaonkar","1986-01-28"
450049,"Nitsan","Chvatal","1986-01-27"
497738,"Steve","Sidou","1986-08-01"
108124,"Sarita","Bolotov","1986-02-04"
80726,"Padma","DuCasse","1986-10-26"
18077,"Gina","Giarratana","1986-09-01"
104314,"Bingning","Luff","1986-11-12"
70354,"Minghong","Gammage","1986-03-19"
472130,"Leucio","Biran","1986-01-26"
258562,"Sverrir","Schwabacher","1986-06-25"
220115,"Seongbae","Kroha","1986-06-26"
496051,"Mohamadou","Schonegge","1986-04-14"
267467,"Billur","Ramsak","1986-08-20"
426347,"Kendra","Sabnani","1986-01-08"
452205,"Paddy","Callaway","1986-07-03"
70778,"Mary","Marchesini","1986-01-07"
101920,"Aiman","Trumbly","1986-04-12"
409011,"Ramya","Morton","1986-10-11"
15565,"TRUE","Muchinsky","1986-12-16"
78222,"Youssef","Ranai","1986-03-26"
424763,"Geraldo","Valtorta","1986-04-02"
201579,"Nitsan","Preusig","1986-10-28"
473770,"Tianruo","Ranze","1986-06-17"
239925,"Hugo","Ellozy","1986-03-26"
284269,"Volkmar","Besancenot","1986-09-26"
451012,"Ekawit","Rikino","1986-04-13"
221620,"Makato","Pagter","1986-02-08"
45209,"Yinghua","Cardazo","1986-07-11"
428037,"Dines","Felcyn","1986-01-05"
30233,"Foong","Straney","1986-08-18"
497086,"Aron","Vadhan","1986-06-22"
238011,"Maren","Morrow","1986-01-02"
80031,"Wayne","Bach","1986-05-15"
76041,"Hinrich","Kalloufi","1986-08-01"
36224,"Ziya","Wrigley","1986-05-01"
291217,"Zhilian","Fortenbacher","1986-09-20"
421340,"Olivera","Armand","1986-05-31"
82740,"Serenella","Beetstra","1986-11-28"
82555,"Fabrizio","Kavraki","1986-04-14"
30410,"Feiyu","Menyhert","1986-11-07"
102491,"Arnd","Lortz","1986-05-01"
454946,"Kankanahalli","Lubachevsky","1986-11-03"
30691,"Sajjad","Zultner","1986-05-25"
237404,"Hidefumi","Androutsos","1986-07-31"
94838,"Howell","Czap","1986-11-07"
210616,"Jeong","Scharstein","1986-11-01"
257617,"Hideyuki","Markovitch","1986-11-16"
420556,"Horward","Engberts","1986-07-02"
219045,"Lokesh","Molenkamp","1986-01-13"
473039,"Moon","Heyers","1986-03-31"
429094,"Udi","Syrzycki","1986-05-08"
252575,"Gou","Camarinopoulos","1986-12-04"
94658,"Basil","Kaelbling","1986-01-16"
278722,"Xinyu","DasSarma","1986-09-29"
407356,"Yifei","Porotnikoff","1986-10-09"
445592,"Olivera","Rusterholz","1986-04-13"
41917,"Fumitake","Schlumberger","1986-03-02"
38836,"Adit","Baalen","1986-08-01"
411993,"Adam","Kuzuoka","1986-07-13"
24007,"IEEE","Rodier","1986-12-01"
427948,"Uriel","Khalil","1986-02-16"
48655,"Heeju","Madeira","1986-09-18"
480233,"Hironobu","Roison","1986-09-09"
288443,"Shen","Azumi","1986-08-03"
292341,"Sajjad","Huhdanpaa","1986-07-29"
261143,"Reinhard","Mansanne","1986-02-20"
45175,"Luerbio","Lieberherr","1986-01-21"
475640,"Michaela","Sinitsyn","1986-04-11"
485369,"Hyuckchul","Schonegge","1986-04-23"
61484,"Masamitsu","Tsukune","1986-03-27"
258052,"Jacopo","Masamoto","1986-04-08"
222624,"Kenton","Birdsall","1986-01-12"
105296,"Conor","Peha","1986-12-17"
200577,"Ortrun","Reghbati","1986-08-17"
218670,"Irena","Denis","1986-11-14"
495602,"Kazuhiro","Chappelet","1986-01-16"
491412,"Chuanyi","Pettit","1986-02-20"
439221,"Yucel","Miculan","1986-10-14"
428840,"Ravishankar","Tsunoo","1986-11-20"
254375,"Apostol","Kamble","1986-03-16"
72515,"Diederik","Ullian","1986-10-21"
278244,"Etsuo","Hebden","1986-07-21"
250791,"Halsur","Orlowski","1986-03-15"
472415,"Aamod","Ishibashi","1986-12-14"
464353,"Jeane","Tchuente","1986-03-18"
257888,"Zhensheng","Tiemann","1986-10-04"
87367,"Jianhui","Verhoeff","1986-10-11"
235455,"Yongdong","Rothenberg","1986-05-15"
21492,"Terresa","Copas","1986-12-01"
449897,"Navid","Dichev","1986-12-02"
275580,"Sergi","Swick","1986-07-13"
440173,"Kinh","Peng","1986-12-05"
281956,"Jessie","Bardell","1986-07-12"
230983,"Heekeun","Eldridge","1986-05-25"
268684,"Yinghua","Ramras","1986-07-03"
499646,"Mohua","Kusakari","1986-11-20"
450245,"Genta","Maraist","1986-11-22"
292954,"Steen","Peyn","1986-03-13"
484265,"Sachem","Buescher","1986-12-08"
105934,"Gor","Langford","1986-03-03"
13732,"Danae","Hutter","1986-02-12"
471903,"Yishay","Auyong","1986-03-20"
259005,"Emran","Heuter","1986-11-10"
25260,"Gao","Dolinsky","1986-08-10"
401898,"Ibibia","Hardjono","1986-09-01"
282323,"Denis","Barbanera","1986-11-03"
450721,"Mechthild","Lindqvist","1986-02-21"
477392,"Tianruo","Wolniewicz","1986-09-08"
229512,"Jaber","Mullainathan","1986-01-21"
212967,"Takanari","Mellouli","1986-03-16"
250329,"Uta","Jiafu","1986-12-11"
218947,"Claude","Pews","1986-01-28"
438039,"Bingning","Picaronny","1986-12-28"
404987,"Juichirou","Linares","1986-02-27"
251470,"Sadegh","Mungall","1986-10-06"
215791,"Sajjan","Ruther","1986-10-11"
420053,"Kaijung","Chimia","1986-12-11"
450276,"Mohammad","Llado","1986-03-03"
226843,"Christfried","Molenaar","1986-06-23"
276358,"Yuuichi","Prenel","1986-08-17"
471050,"Mingdong","Sluis","1986-10-09"
40931,"Shai","Nittel","1986-12-19"
409334,"Heng","Roccetti","1986-06-03"
224932,"Zhiguo","Rodier","1986-07-08"
25282,"Gladys","Papadias","1986-10-14"
217080,"Masami","Puoti","1986-06-14"
52793,"Domenick","Gornas","1986-12-30"
17064,"Domenick","Harnett","1986-04-08"
103595,"Zhensheng","Hutton","1986-09-22"
439679,"Eran","Sudbeck","1986-01-22"
488052,"Makato","Herber","1986-11-22"
483030,"Aris","Covnot","1986-12-18"
258629,"Filipe","Yeung","1986-09-03"
28478,"Chiradeep","Simmen","1986-02-18"
228685,"Peer","Zolotykh","1986-08-17"
261570,"Chandrasekaran","Kushner","1986-12-09"
107674,"Xuejia","Saoudi","1986-09-28"
71315,"Dzung","Geffroy","1986-08-19"
472650,"Theirry","Ratnakar","1986-03-25"
37883,"Marin","Reistad","1986-12-20"
298438,"Seshu","Clemencon","1986-02-15"
480329,"Douadi","Huxford","1986-09-02"
447489,"Pranay","Stassinopoulos","1986-07-23"
279037,"Ramachenga","Mateescu","1986-07-08"
434157,"Mingdong","Basawa","1986-07-31"
409154,"Dung","Engberts","1986-02-19"
71188,"Pranjal","Schapiro","1986-12-14"
103459,"Mohammad","Perly","1986-09-19"
255911,"Bingning","Gladwell","1986-07-15"
66773,"Cullen","Dulli","1986-09-13"
292627,"Anneli","Reinhart","1986-08-13"
294794,"Qunsheng","Ravishankar","1986-01-30"
249227,"Manton","Chorvat","1986-03-21"
19762,"Sushant","Valiente","1986-12-31"
31113,"Georg","Kopetz","1986-12-16"
101598,"Dung","Weedon","1986-01-29"
443722,"Marc","Nittel","1986-12-07"
17210,"Moti","Bahk","1986-10-12"
40441,"Candida","Hanratty","1986-11-04"
51781,"Mandell","Murtagh","1986-07-31"
52071,"Xianlong","Milicic","1986-10-26"
249937,"Satoru","Chleq","1986-05-23"
39220,"Dinah","Showalter","1986-05-04"
465634,"Apostol","Makrucki","1986-12-03"
103957,"Shietung","Tagansky","1986-04-17"
71906,"Nathalie","Hemaspaandra","1986-04-09"
24286,"Holgard","Sifakis","1986-03-05"
101463,"Cheong","Tibblin","1986-07-30"
210960,"Caolyn","Binding","1986-11-09"
295962,"Bartek","Baumann","1986-02-19"
223443,"JoAnna","Birke","1986-04-22"
471252,"Yurij","Schieder","1986-05-06"
231313,"Christ","Simkin","1986-01-16"
106937,"Adamantios","Wilharm","1986-11-30"
403164,"Thodoros","Broder","1986-01-22"
479853,"Fusako","Cummings","1986-04-14"
204076,"Yonghong","Fontan","1986-01-23"
63836,"Hitofumi","Petersohn","1986-08-09"
410339,"Ronghao","Nastansky","1986-10-11"
446622,"Gilbert","Serov","1986-09-29"
57857,"Salvador","Farrow","1986-12-28"
299849,"Mats","Kropf","1986-07-01"
15454,"Hongzue","Cesareni","1986-02-27"
69531,"Karoline","Panienski","1986-03-14"
83913,"Xuejia","Mitsuhashi","1986-12-22"
212346,"Arve","Akaboshi","1986-01-31"
409554,"Danil","Lunt","1986-10-09"
404405,"Yishay","Piancastelli","1986-09-26"
273536,"Mohd","Lovengreen","1986-01-08"
205579,"Bodo","Jervis","1986-10-08"
102030,"Lijia","Wixon","1986-02-19"
470507,"Kwun","McAlpine","1986-06-19"
74954,"Kwangho","Menyhert","1986-06-23"
90675,"Rasiah","Penn","1986-09-10"
493437,"Valeska","Bondorf","1986-09-16"
488937,"Francoise","Stamatiou","1986-04-14"
99969,"Stevo","Munch","1986-12-21"
252573,"Rafael","Guardalben","1986-01-05"
57044,"Alain","Whittlesey","1986-12-14"
475778,"Isaac","Pietracaprina","1986-08-24"
264059,"Christophe","Hasenauer","1986-07-09"
439175,"Tomoyuki","Sifakis","1986-09-08"
234020,"Bogdan","Schade","1986-12-01"
204840,"Valery","Casperson","1986-12-30"
36448,"Pantung","Billawala","1986-11-20"
204196,"Jaewoo","Perna","1986-03-26"
453030,"Shahaf","Peris","1986-11-09"
211961,"Siamak","Denny","1986-08-24"
455997,"Tadahiro","Budinsky","1986-06-29"
432167,"Peternela","Talmon","1986-09-30"
280139,"Vugranam","Unni","1986-06-20"
278441,"Rosine","Brickell","1986-03-30"
445485,"Nevin","Swiler","1986-07-21"
297135,"Bezalel","Acton","1986-05-21"
28187,"Nikolaus","Merkl","1986-06-12"
488903,"Guenter","Lowrie","1986-06-22"
467384,"Kayoko","Grospietsch","1986-09-20"
70071,"Hironoby","Vigier","1986-05-22"
483855,"Koldo","Shrader","1986-03-22"
467719,"Katsuo","Reutenauer","1986-05-30"
242758,"Rosine","Bernatsky","1986-09-22"
10314,"Christfried","Apsitis","1986-01-16"
226556,"Jianhui","Escriba","1986-09-03"
86118,"Waiman","Vickson","1986-07-14"
239050,"Goo","Pettey","1986-04-19"
468683,"Shigeo","Tetzlaff","1986-05-11"
212435,"Zvonko","Beutelspacher","1986-10-06"
450300,"Arch","Simmen","1986-03-31"
405381,"Zito","Mahnke","1986-11-27"
452785,"Honglan","Cusworth","1986-08-13"
203004,"Elliott","Pettis","1986-07-03"
81068,"Uno","Ecklund","1986-10-23"
60414,"Xuejia","Vitiello","1986-01-30"
474796,"Zongyan","Shackel","1986-11-09"
74883,"Yonghoan","Hofman","1986-02-11"
224667,"Ziva","Harllee","1986-04-05"
407043,"Hercules","Kushnir","1986-01-29"
253527,"Patricia","Remmele","1986-04-25"
18337,"Somnath","Masamoto","1986-12-17"
433491,"Jaideep","Lindenbaum","1986-08-09"
106317,"Lein","Busillo","1986-02-24"
292718,"Yuuichi","Sundgren","1986-09-12"
225691,"Joydip","Ozery","1986-04-05"
269966,"Arra","Vadhan","1986-04-12"
474950,"Lijia","Cannane","1986-12-24"
431770,"Reuven","Zedlitz","1986-05-18"
79426,"Lidong","Weedman","1986-10-25"
254151,"Dhritiman","Zockler","1986-04-06"
95602,"Shounak","Litvinov","1986-07-16"
244863,"Mohit","Peres","1986-11-09"
257693,"Alper","Suppi","1986-12-03"
448631,"Arnd","Demke","1986-02-19"
218603,"Satyanarayana","Plotkin","1986-05-30"
499786,"Jingling","Hasenauer","1986-10-04"
231006,"Gill","Delgrossi","1986-12-13"
288650,"Gao","Pargaonkar","1986-06-21"
200566,"Mari","Facello","1986-12-03"
469073,"Arlette","Luck","1986-09-02"
281195,"Zengping","Undy","1986-01-29"
236328,"Chinhyun","Nations","1986-10-06"
233861,"Arne","Gornas","1986-03-25"
423827,"Unal","Simmen","1986-08-07"
217108,"Vidar","Schaad","1986-01-16"
408985,"Fumiyo","Esteva","1986-08-21"
400129,"Mircea","Kusakabe","1986-01-14"
65688,"Mokhtar","Schwartzbauer","1986-05-03"
280244,"Indrajit","Wilfing","1986-05-04"
65971,"Karoline","Fioravanti","1986-04-19"
109013,"Baziley","Qiwen","1986-01-22"
215372,"Supot","Jumpertz","1986-07-08"
413786,"Uinam","Gulak","1986-01-06"
415882,"Yoshimitsu","Zizka","1986-12-08"
421671,"Genta","Benner","1986-01-08"
494649,"Hongzhu","Petersohn","1986-10-18"
17722,"Caolyn","Erni","1986-02-14"
54976,"Xiaocheng","Berstel","1986-12-11"
52243,"Zhiguo","Swen","1986-04-16"
465879,"Bingning","Mullainathan","1986-12-05"
216211,"Kasidit","Reeken","1986-07-18"
273394,"Shigeichiro","Waschkowski","1986-11-25"
73947,"Gian","Maierhofer","1986-02-18"
497152,"Rasiah","Brlek","1986-11-14"
446792,"Nahum","Laventhal","1986-08-24"
422658,"Edwin","Maquelin","1986-06-19"
422996,"Mang","Kornyak","1986-04-02"
494418,"Augustine","Nergos","1986-04-13"
449713,"Cristinel","Zeidenstein","1986-03-13"
423978,"Isamu","Comellas","1986-11-14"
463153,"Jouni","Mondadori","1986-02-15"
443744,"Gad","Simkin","1986-08-19"
257873,"Tommaso","Rahimi","1986-05-30"
48526,"Kristinn","Ciolek","1986-12-22"
487218,"Khoa","Lorcy","1986-11-07"
270469,"Yishai","Penttonen","1986-05-20"
456377,"Goh","Rosch","1986-11-13"
468387,"Kaijung","Pews","1986-01-16"
96321,"Sanjay","Giveon","1986-02-22"
284804,"Xudong","Sundgren","1986-05-21"
486524,"Masaki","Waymire","1986-11-20"
484235,"Licheng","Syrzycki","1986-01-13"
454602,"Feiyu","Cools","1986-07-11"
272602,"Zito","Hartvigsen","1986-04-04"
41187,"Jacqueline","Maquelin","1986-08-07"
459945,"Naraig","Leuchs","1986-03-07"
283415,"Serap","Melski","1986-09-11"
241962,"Monique","Kakkad","1986-01-26"
92658,"Uinam","Colorni","1986-08-13"
83954,"Premal","Schueller","1986-04-20"
222438,"Nishit","Sridhar","1986-12-02"
235437,"Sanjai","Zambonelli","1986-08-29"
71760,"Tonia","Kavvadias","1986-01-20"
416394,"Sreenivas","Anguita","1986-04-07"
85908,"Sukumar","Ulupinar","1986-09-26"
246562,"Mariusz","Rosti","1986-11-28"
231630,"Roded","Holburn","1986-09-26"
435015,"Yoshimitsu","Massonet","1986-11-03"
10191,"Zdislav","Nastansky","1986-04-10"
408231,"Nakhoon","Dulay","1986-10-20"
12888,"Martien","Erni","1986-05-07"
111133,"Hauke","Zhang","1986-12-30"
103029,"Alassane","Mapelli","1986-11-25"
49564,"Chinhyun","Beerel","1986-11-22"
92192,"Berto","Greenaway","1986-03-29"
231390,"Arunachalam","Grospietsch","1986-05-24"
33246,"Juichirou","Stavenow","1986-05-16"
463613,"Akeel","Chachaty","1986-05-04"
22374,"Soenke","Klassen","1986-01-07"
468147,"Abdelaziz","Chinal","1986-01-03"
409249,"Wayne","Sidhu","1986-05-20"
262476,"Kersti","Gluchowski","1986-09-07"
267118,"Munehiro","Thebaut","1986-07-07"
104851,"Val","Kropatsch","1986-09-16"
418799,"Uzi","Kakkar","1986-10-29"
416260,"Flemming","Baezner","1986-08-26"
28490,"Marsal","Jervis","1986-11-13"
77401,"Uzi","Frezza","1986-08-19"
238538,"Fumitaka","Pehl","1986-01-02"
416793,"Dekang","Skafidas","1986-07-14"
275249,"Katsuyuki","Zucker","1986-07-29"
258119,"Danco","Smeets","1986-04-12"
244022,"Kwee","Turnbull","1986-09-01"
491423,"Sanjiv","Gustavson","1986-03-27"
273987,"Emran","Halloran","1986-08-18"
212065,"Jiang","Perng","1986-10-25"
84313,"Tadahiko","Masaki","1986-03-02"
451516,"Martine","Schlegelmilch","1986-12-27"
295796,"Ewing","Trachtenberg","1986-01-06"
249526,"Karlis","Suppi","1986-11-25"
243830,"Mana","Botman","1986-04-09"
231048,"Sanjai","Penn","1986-02-14"
44496,"Insup","Vesna","1986-07-31"
53285,"Pantung","Anily","1986-01-11"
39836,"Barton","Pileggi","1986-07-31"
406952,"Arve","Baaz","1986-08-08"
442229,"Syozo","Beetstra","1986-04-18"
271923,"Tiina","Servi","1986-07-25"
13341,"Bodh","Doering","1986-03-11"
201918,"Heng","Menyhert","1986-12-22"
262815,"Saniya","Wielonsky","1986-06-28"
90641,"Yagil","Setia","1986-02-28"
428737,"Henk","Rassart","1986-09-05"
214344,"Nadjib","Gire","1986-11-12"
101331,"Tsz","Hagimont","1986-03-01"
298078,"Ewing","Naudin","1986-01-02"
76262,"Oguz","Dechter","1986-11-16"
417260,"Susanne","Coney","1986-04-14"
446321,"Georgi","Quittner","1986-04-29"
490022,"Kazuhisa","Ressouche","1986-02-06"
496755,"Susanne","Wilharm","1986-10-06"
102583,"Gritta","Pietracaprina","1986-09-07"
45700,"Kazuhira","Bennet","1986-07-02"
13243,"Fay","Huxford","1986-12-17"
77942,"Nalini","Georgakopoulos","1986-07-09"
22077,"Sverrir","Perz","1986-06-18"
46200,"Sampalli","Tempesti","1986-07-02"
57551,"Junichi","Sluis","1986-02-23"
466937,"Moss","Parascandalo","1986-04-28"
487293,"Sergi","Ertl","1986-07-02"
109201,"Martien","Ratnaker","1986-03-21"
109036,"Cullen","Usery","1986-02-09"
200421,"Brendon","Masaki","1986-11-26"
29002,"Chinya","Zaiane","1986-11-21"
222709,"Teruyuki","Wossner","1986-03-31"
228451,"Khalid","Holburn","1986-05-28"
96821,"Vasiliy","Alpin","1986-07-05"
440548,"Szabolcs","Eastman","1986-01-02"
238624,"Zhigen","Rusterholz","1986-12-27"
437714,"Makato","Billawala","1986-09-25"
477488,"Dekang","Salinas","1986-09-07"
98422,"DAIDA","Karner","1986-12-08"
55268,"Divier","Ellozy","1986-05-09"
422662,"Masali","Ulupinar","1986-02-05"
100341,"Syozo","Kaiserswerth","1986-04-04"
487684,"Houman","Rahier","1986-02-06"
10259,"Susanna","Vesel","1986-06-25"
286450,"Basem","Fadgyas","1986-06-28"
421715,"Freyja","Conte","1986-04-22"
248199,"Duangkaew","Bressoud","1986-02-06"
65107,"Arch","Perry","1986-11-10"
264932,"Abdulah","Valiente","1986-10-10"
228354,"Takahiro","Vasanthakumar","1986-05-19"
76101,"Rosine","Serov","1986-06-22"
293218,"Dmitry","Marletta","1986-02-04"
402879,"Kendra","Stiles","1986-11-20"
294227,"Heather","Ligten","1986-07-30"
207279,"Hugo","Zultner","1986-05-31"
270770,"Petter","Cronin","1986-11-11"
213889,"Fabrizio","Qiwen","1986-05-28"
271625,"Arumugam","Danner","1986-08-02"
462434,"Anestis","Gluchowski","1986-02-13"
66914,"Shahaf","Hiroyama","1986-09-22"
62360,"Ranga","Sinitsyn","1986-12-11"
469877,"Huan","Gips","1986-08-13"
402518,"Hilari","Kavvadias","1986-07-11"
86186,"Khun","Atrawala","1986-09-06"
245835,"Peternela","Back","1986-05-05"
469994,"Garnik","Perin","1986-08-04"
288669,"Gianluca","Griswold","1986-12-05"
24133,"Prodip","Ramalingam","1986-07-26"
417614,"Bernice","Luck","1986-08-10"
246162,"Yongmin","Nyrup","1986-11-19"
203432,"Gaurav","Wielonsky","1986-10-15"
448930,"Vasilis","Ghandeharizadeh","1986-04-11"
439928,"Tremaine","Erbe","1986-06-26"
90304,"Shigenori","Kavvadias","1986-07-04"
469381,"Mads","Slobodova","1986-03-08"
37471,"Subhash","Nicolson","1986-07-08"
109649,"Radhika","Guenter","1986-11-14"
21678,"Divine","Niizuma","1986-10-01"
482499,"Mountaz","Mateescu","1986-01-29"
499451,"Marko","Goldhammer","1986-10-19"
66887,"Shaw","Wursthorn","1986-03-10"
251579,"Remmert","Bottner","1986-01-03"
84303,"Aimee","Ferriere","1986-10-10"
201534,"Subhash","Petereit","1986-11-06"
206624,"Hitofumi","Poujol","1986-08-29"
18711,"Yongmin","Munoz","1986-06-12"
86513,"Yishay","Murtha","1986-10-04"
47993,"Xiahua","Azuma","1986-12-13"
23169,"Troy","Feldhoffer","1986-09-07"
39304,"Aram","Plesums","1986-09-29"
447195,"Jaques","Ruemmler","1986-07-30"
428195,"Hatsukazu","Rosca","1986-08-02"
423591,"Kwan","Ladret","1986-04-23"
282969,"Tiina","Angelopoulos","1986-01-16"
269187,"Claudi","Peot","1986-01-26"
287974,"Djelloul","Casley","1986-04-16"
296108,"Marsha","Karnin","1986-04-28"
272943,"Temple","Gewali","1986-04-27"
219568,"Shunichi","Osgood","1986-07-31"
31619,"JoAnne","Wegerle","1986-11-18"
271915,"Zhenbing","Anandan","1986-10-09"
236392,"Constantine","Schade","1986-03-16"
278757,"Weiye","Thimonier","1986-08-03"
104019,"Fumiko","Rissanen","1986-04-27"
458931,"Guiseppe","Fujisaki","1986-12-22"
417716,"Margareta","Kolinko","1986-04-29"
403192,"Isamu","Ranze","1986-10-13"
12120,"Eckart","Schrift","1986-06-20"
257688,"Jaideep","Walston","1986-06-16"
61006,"Garnik","Schonegge","1986-05-09"
90122,"Taisook","Halevi","1986-07-22"
34580,"Sasan","Assaf","1986-10-16"
108334,"Kiyotoshi","Bouloucos","1986-08-03"
280764,"Fumiyo","Minakawa","1986-05-05"
420528,"Geraldo","Driscoll","1986-10-05"
414932,"Arto","Lortz","1986-07-16"
459707,"Manohar","Valtorta","1986-08-17"
261615,"Faiza","Nittel","1986-05-09"
272618,"DAIDA","Rouquie","1986-10-24"
74235,"Stamatina","Kermarrec","1986-10-14"
262946,"Yolla","Birke","1986-08-27"
255303,"Phule","Rosen","1986-05-22"
488523,"Kamran","Genin","1986-02-19"
412687,"Mingzeng","Smeets","1986-01-05"
223007,"Chuanyi","Basart","1986-02-20"
423348,"Shaibal","Perng","1986-12-15"
75723,"Percy","Marrakchi","1986-04-10"
69829,"Akhilish","Koprowski","1986-02-27"
83593,"Jianhua","Horswill","1986-11-16"
493026,"Jiang","Swen","1986-05-22"
10103,"Akemi","Birch","1986-12-02"
260691,"Christophe","Henders","1986-09-08"
60400,"Shimshon","Lammel","1986-12-18"
469753,"Zhensheng","Kinley","1986-07-08"
